date,vem_id,merc_id,daily_quantity,merc_brand_code,merc_type_code,machine_type,capacity,scene_code,city_name,merc_sale_price,max_temperature,min_temperature,weather,wind_level,event_name,is_offday,coupon_amount,discount_quantity,is_available,stockout_flag,outage_flag,suspension_flag
2025-03-05,VEM0004,MERC00003,7.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,27.94,21.89,晴,4,无,0,0.0,0,1,0,0,0
2025-03-06,VEM0004,MERC00003,8.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,28.76,20.99,晴,2,无,0,0.0,0,1,0,0,0
2025-03-07,VEM0004,MERC00003,11.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,25.23,16.27,晴,3,无,0,0.0,0,1,0,0,0
2025-03-08,VEM0004,MERC00003,7.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,23.71,17.38,小雨,2,无,1,0.0,0,1,0,0,0
2025-03-09,VEM0004,MERC00003,7.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,23.39,14.76,多云,2,无,1,2.0,1,1,0,0,0
2025-03-10,VEM0004,MERC00003,6.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,27.21,21.39,晴,1,无,0,0.0,0,1,0,0,0
2025-03-11,VEM0004,MERC00003,12.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,31.43,25.6,多云,2,节假日,0,0.0,0,1,0,0,0
2025-03-12,VEM0004,MERC00003,11.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,30.24,23.5,小雨,1,无,0,0.0,0,1,0,0,0
2025-03-13,VEM0004,MERC00003,10.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,23.13,17.09,晴,2,无,0,0.0,0,1,0,0,0
2025-03-14,VEM0004,MERC00003,12.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,28.36,20.43,多云,3,无,0,0.0,0,1,0,0,0
2025-03-15,VEM0004,MERC00003,5.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,29.57,24.56,多云,2,节假日,1,0.0,0,1,0,0,0
2025-03-16,VEM0004,MERC00003,8.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,27.08,20.57,晴,4,无,1,0.0,0,1,0,0,0
2025-03-17,VEM0004,MERC00003,9.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,26.7,18.99,多云,1,无,0,1.0,1,1,0,0,0
2025-03-18,VEM0004,MERC00003,6.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,27.2,18.39,晴,4,无,0,0.0,0,1,0,0,0
2025-03-19,VEM0004,MERC00003,7.0,BRAND2,TYPE2,cooler,36,3,威海市,4.6,31.4,24.57,多云,4,无,0,0.0,0,1,0,0,0
2025-01-21,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,17.78,12.45,多云,3,无,0,0.0,0,1,0,0,0
2025-01-22,VEM0004,MERC00004,1.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,22.03,14.34,晴,4,无,0,0.0,0,1,0,0,0
2025-01-23,VEM0004,MERC00004,5.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,20.52,14.6,小雨,2,无,0,0.0,0,1,0,0,0
2025-01-24,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,23.5,17.78,多云,3,无,0,1.0,1,1,0,0,0
2025-01-25,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,19.23,12.27,晴,1,无,1,1.0,1,1,0,0,0
2025-01-26,VEM0004,MERC00004,1.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,20.45,15.2,晴,3,无,1,0.0,0,1,0,0,0
2025-01-27,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,18.74,12.31,晴,2,无,0,0.0,0,1,0,0,0
2025-01-28,VEM0004,MERC00004,2.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,19.19,12.09,多云,2,节假日,0,0.0,0,1,0,0,0
2025-01-29,VEM0004,MERC00004,1.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,27.26,20.36,晴,3,无,0,0.0,0,1,0,0,0
2025-01-30,VEM0004,MERC00004,1.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,18.77,9.94,小雨,2,无,0,0.0,0,1,0,0,0
2025-01-31,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,26.88,18.19,晴,1,无,0,2.0,1,1,0,0,0
2025-02-01,VEM0004,MERC00004,1.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,21.4,15.8,小雨,1,无,1,0.0,0,1,1,0,0
2025-02-02,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,23.1,14.49,晴,2,无,1,0.0,0,1,0,0,0
2025-02-03,VEM0004,MERC00004,2.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,27.61,20.52,小雨,3,无,0,0.0,0,1,0,0,0
2025-02-04,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,21.46,14.36,晴,4,无,0,0.0,0,1,0,0,0
2025-02-05,VEM0004,MERC00004,4.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,20.94,14.73,多云,2,无,0,1.0,1,1,0,0,0
2025-02-06,VEM0004,MERC00004,2.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,26.19,18.05,阴,4,无,0,0.0,0,1,0,0,0
2025-02-07,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,24.54,19.04,多云,4,无,0,0.0,0,1,0,0,0
2025-02-08,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,21.39,14.22,多云,4,节假日,1,0.0,0,1,0,0,0
2025-02-09,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,22.65,15.34,阴,2,无,1,0.0,0,1,0,0,0
2025-02-10,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,23.85,15.9,晴,2,无,0,2.0,1,1,0,0,0
2025-02-11,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,22.8,16.92,晴,4,无,0,0.0,0,1,0,0,0
2025-02-12,VEM0004,MERC00004,4.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,21.31,13.59,晴,3,节假日,0,0.0,0,1,0,0,0
2025-02-13,VEM0004,MERC00004,5.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,21.05,13.05,晴,4,无,0,1.0,1,1,0,0,0
2025-02-14,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,20.13,14.09,多云,3,无,0,0.0,0,1,0,0,0
2025-02-15,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,25.72,17.57,晴,1,无,1,0.0,0,1,0,0,0
2025-02-16,VEM0004,MERC00004,1.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,23.26,16.89,多云,4,无,1,0.0,0,1,0,0,0
2025-02-17,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,27.35,20.57,晴,3,无,0,0.0,0,1,0,0,0
2025-02-18,VEM0004,MERC00004,2.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,23.52,16.85,多云,4,无,0,0.0,0,1,0,0,0
2025-02-19,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,24.44,17.33,多云,1,无,0,0.0,0,1,0,0,0
2025-02-20,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,26.07,17.14,多云,4,无,0,0.0,0,1,0,0,0
2025-02-21,VEM0004,MERC00004,1.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,26.94,19.59,小雨,1,无,0,0.0,0,1,0,0,0
2025-02-22,VEM0004,MERC00004,1.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,22.94,15.29,多云,2,无,1,0.0,0,1,0,0,0
2025-02-23,VEM0004,MERC00004,1.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,24.54,16.25,晴,4,无,1,0.0,0,1,0,0,0
2025-02-24,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,23.38,16.59,晴,4,无,0,0.0,0,1,0,0,0
2025-02-25,VEM0004,MERC00004,4.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,25.42,20.42,多云,3,无,0,0.0,0,1,0,0,0
2025-02-26,VEM0004,MERC00004,4.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,28.87,22.37,阴,4,无,0,0.0,0,1,0,0,0
2025-02-27,VEM0004,MERC00004,6.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,26.72,21.71,晴,4,无,0,0.0,0,1,0,0,0
2025-02-28,VEM0004,MERC00004,4.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,29.92,23.53,多云,1,无,0,0.0,0,1,0,0,0
2025-03-01,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,24.84,17.97,晴,1,无,1,0.0,0,1,0,0,0
2025-03-02,VEM0004,MERC00004,2.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,29.12,21.47,晴,2,无,1,0.0,0,1,0,0,0
2025-03-03,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,25.32,19.13,小雨,1,无,0,0.0,0,1,0,0,0
2025-03-04,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,27.0,20.87,小雨,2,无,0,0.0,0,1,0,0,0
2025-03-05,VEM0004,MERC00004,5.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,29.51,24.3,多云,4,无,0,0.0,0,1,0,0,0
2025-03-06,VEM0004,MERC00004,5.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,24.85,18.41,多云,3,无,0,0.0,0,1,0,0,0
2025-03-07,VEM0004,MERC00004,4.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,22.97,15.98,多云,4,无,0,0.0,0,1,0,0,0
2025-03-08,VEM0004,MERC00004,2.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,28.45,21.42,晴,4,无,1,0.0,0,1,0,0,0
2025-03-09,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,24.06,16.68,多云,4,无,1,0.0,0,1,0,0,0
2025-03-10,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,28.64,19.89,多云,4,无,0,0.0,0,1,0,0,0
2025-03-11,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,32.07,24.95,阴,2,无,0,0.0,0,1,1,0,0
2025-03-12,VEM0004,MERC00004,5.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,27.62,21.66,晴,3,无,0,0.0,0,1,0,0,0
2025-03-13,VEM0004,MERC00004,0.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,28.82,22.44,多云,1,无,0,0.0,0,1,0,0,0
2025-03-14,VEM0004,MERC00004,5.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,27.25,19.98,多云,3,无,0,2.0,1,1,0,0,0
2025-03-15,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,26.25,18.14,晴,4,无,1,0.0,0,1,0,0,0
2025-03-16,VEM0004,MERC00004,1.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,29.83,23.27,多云,4,无,1,0.0,0,1,0,0,0
2025-03-17,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,28.71,23.31,多云,3,无,0,2.0,1,1,0,0,0
2025-03-18,VEM0004,MERC00004,3.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,26.35,20.62,小雨,1,节假日,0,0.0,0,1,0,0,0
2025-03-19,VEM0004,MERC00004,5.0,BRAND3,TYPE3,cooler,42,3,威海市,5.4,24.46,16.05,晴,2,无,0,0.0,0,1,0,0,0
2025-01-21,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,25.87,17.81,晴,1,无,0,0.0,0,1,0,0,0
2025-01-22,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,20.76,14.96,晴,1,无,0,0.0,0,1,0,0,0
2025-01-23,VEM0004,MERC00005,3.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,26.62,20.42,晴,3,无,0,0.0,0,1,0,0,0
2025-01-24,VEM0004,MERC00005,5.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,24.49,17.24,小雨,4,无,0,0.0,0,1,0,0,0
2025-01-25,VEM0004,MERC00005,1.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,25.27,18.92,多云,3,无,1,0.0,0,1,0,0,0
2025-01-26,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,19.16,14.15,多云,4,节假日,1,0.0,0,1,0,0,0
2025-01-27,VEM0004,MERC00005,2.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,21.06,13.0,晴,1,无,0,0.0,0,1,0,0,0
2025-01-28,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,21.59,13.91,阴,1,无,0,0.0,0,1,0,0,0
2025-01-29,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,22.66,14.96,多云,2,无,0,0.0,0,1,0,0,0
2025-01-30,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,24.56,15.81,多云,1,无,0,0.0,0,1,0,0,0
2025-01-31,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,22.31,14.86,晴,4,无,0,0.0,0,1,0,0,0
2025-02-01,VEM0004,MERC00005,1.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,25.6,18.91,晴,1,无,1,0.0,0,1,0,0,0
2025-02-02,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,21.12,16.1,多云,4,无,1,0.0,0,1,0,0,0
2025-02-03,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,25.02,18.7,小雨,3,无,0,0.0,0,1,0,0,0
2025-02-04,VEM0004,MERC00005,2.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,24.49,15.65,多云,2,无,0,0.0,0,1,0,0,0
2025-02-05,VEM0004,MERC00005,5.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,22.79,14.85,阴,2,无,0,0.0,0,1,0,0,0
2025-02-06,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,25.73,19.6,晴,1,无,0,0.0,0,1,0,0,0
2025-02-07,VEM0004,MERC00005,4.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,24.15,19.02,多云,2,无,0,0.0,0,1,0,0,0
2025-02-08,VEM0004,MERC00005,4.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,25.55,17.46,小雨,1,无,1,0.0,0,1,0,0,0
2025-02-09,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,22.84,17.55,晴,1,无,1,0.0,0,1,0,0,0
2025-02-10,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,26.43,18.63,多云,1,无,0,0.0,0,1,0,0,0
2025-02-11,VEM0004,MERC00005,3.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,25.97,17.23,多云,1,无,0,0.0,0,1,0,0,0
2025-02-12,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,20.14,12.67,晴,3,无,0,0.0,0,1,0,0,0
2025-02-13,VEM0004,MERC00005,5.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,25.13,19.78,晴,4,无,0,0.0,0,1,0,0,0
2025-02-14,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,26.33,18.02,阴,4,无,0,0.0,0,1,0,0,0
2025-02-15,VEM0004,MERC00005,5.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,23.75,15.53,阴,3,无,1,1.0,1,1,0,0,0
2025-02-16,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,24.12,15.3,晴,3,无,1,0.0,0,1,0,0,0
2025-02-17,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,27.08,21.28,阴,4,无,0,0.0,0,1,0,0,0
2025-02-18,VEM0004,MERC00005,3.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,26.77,19.82,晴,1,无,0,0.0,0,1,0,0,0
2025-02-19,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,29.98,21.17,晴,1,无,0,0.0,0,1,0,0,0
2025-02-20,VEM0004,MERC00005,6.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,23.01,16.78,多云,2,无,0,0.0,0,1,0,0,0
2025-02-21,VEM0004,MERC00005,8.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,27.07,19.97,阴,4,节假日,0,0.0,0,1,0,0,0
2025-02-22,VEM0004,MERC00005,2.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,29.87,24.03,小雨,1,无,1,0.0,0,1,0,0,0
2025-02-23,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,24.79,19.62,多云,1,无,1,0.0,0,1,0,0,0
2025-02-24,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,28.16,20.64,晴,2,无,0,2.0,1,1,0,0,0
2025-02-25,VEM0004,MERC00005,4.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,24.03,17.49,晴,1,无,0,0.0,0,1,0,0,0
2025-02-26,VEM0004,MERC00005,5.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,28.6,19.99,晴,1,无,0,0.0,0,1,0,0,0
2025-02-27,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,28.18,20.4,多云,1,无,0,2.0,1,1,0,0,0
2025-02-28,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,23.73,15.13,多云,1,无,0,1.0,1,1,0,0,0
2025-03-01,VEM0004,MERC00005,3.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,24.84,17.76,晴,2,无,1,0.0,0,1,0,0,0
2025-03-02,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,27.89,22.68,晴,4,无,1,0.0,0,1,0,0,0
2025-03-03,VEM0004,MERC00005,1.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,25.89,19.91,小雨,3,无,0,0.0,0,1,0,0,0
2025-03-04,VEM0004,MERC00005,2.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,29.58,22.57,小雨,1,节假日,0,0.0,0,1,0,0,0
2025-03-05,VEM0004,MERC00005,5.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,26.05,17.64,小雨,1,无,0,0.0,0,1,0,0,0
2025-03-06,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,27.13,19.24,阴,4,无,0,0.0,0,1,0,0,0
2025-03-07,VEM0004,MERC00005,6.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,30.44,23.02,晴,1,无,0,0.0,0,1,0,0,0
2025-03-08,VEM0004,MERC00005,4.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,30.15,25.0,晴,3,无,1,2.0,1,1,0,0,0
2025-03-09,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,28.64,20.94,阴,2,无,1,0.0,0,1,0,0,0
2025-03-10,VEM0004,MERC00005,4.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,23.39,15.8,多云,4,节假日,0,0.0,0,1,0,0,0
2025-03-11,VEM0004,MERC00005,6.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,27.92,21.3,小雨,4,无,0,0.0,0,1,0,0,0
2025-03-12,VEM0004,MERC00005,8.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,26.69,21.22,多云,3,无,0,0.0,0,1,0,0,0
2025-03-13,VEM0004,MERC00005,5.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,27.02,21.97,晴,3,无,0,0.0,0,1,0,0,0
2025-03-14,VEM0004,MERC00005,6.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,25.49,19.89,多云,2,无,0,0.0,0,1,0,0,0
2025-03-15,VEM0004,MERC00005,3.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,24.16,17.69,多云,1,无,1,0.0,0,1,0,0,0
2025-03-16,VEM0004,MERC00005,0.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,32.09,26.01,晴,4,节假日,1,0.0,0,1,0,0,0
2025-03-17,VEM0004,MERC00005,2.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,23.31,16.71,小雨,4,无,0,0.0,0,1,0,0,0
2025-03-18,VEM0004,MERC00005,4.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,24.92,19.7,晴,3,无,0,0.0,0,1,0,0,0
2025-03-19,VEM0004,MERC00005,7.0,BRAND0,TYPE4,cooler,48,3,威海市,6.2,26.7,19.06,晴,3,无,0,0.0,0,1,0,0,0
2025-01-21,VEM0004,MERC00006,7.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,22.16,14.89,晴,3,无,0,0.0,0,1,0,0,0
2025-01-22,VEM0004,MERC00006,7.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,18.79,12.55,晴,3,无,0,0.0,0,1,0,0,0
2025-01-23,VEM0004,MERC00006,7.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,23.61,18.28,晴,2,无,0,0.0,0,1,0,0,0
2025-01-24,VEM0004,MERC00006,7.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,18.37,9.6,晴,3,无,0,0.0,0,1,0,0,0
2025-01-25,VEM0004,MERC00006,7.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,23.83,14.91,晴,4,无,1,0.0,0,1,0,0,0
2025-01-26,VEM0004,MERC00006,3.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,22.64,14.19,多云,3,无,1,0.0,0,1,0,0,0
2025-01-27,VEM0004,MERC00006,5.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,25.46,18.54,晴,3,无,0,0.0,0,1,0,0,0
2025-01-28,VEM0004,MERC00006,0.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,25.1,18.32,小雨,2,无,0,0.0,0,1,0,0,0
2025-01-29,VEM0004,MERC00006,11.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,25.86,18.88,多云,4,无,0,0.0,0,1,0,0,0
2025-01-30,VEM0004,MERC00006,11.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,23.52,18.35,小雨,1,无,0,0.0,0,1,0,0,0
2025-01-31,VEM0004,MERC00006,7.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,23.4,16.04,晴,2,无,0,0.0,0,1,0,0,0
2025-02-01,VEM0004,MERC00006,6.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,21.23,13.51,晴,1,无,1,0.0,0,1,0,0,0
2025-02-02,VEM0004,MERC00006,8.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,24.57,17.19,多云,2,节假日,1,0.0,0,1,0,0,0
2025-02-03,VEM0004,MERC00006,0.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,28.73,20.6,多云,4,无,0,0.0,0,1,0,0,0
2025-02-04,VEM0004,MERC00006,3.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,23.51,18.24,多云,1,无,0,0.0,0,1,0,0,0
2025-02-05,VEM0004,MERC00006,7.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,23.85,16.87,阴,4,无,0,0.0,0,1,0,0,0
2025-02-06,VEM0004,MERC00006,10.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,25.5,16.7,晴,4,无,0,0.0,0,1,0,0,0
2025-02-07,VEM0004,MERC00006,7.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,23.0,14.63,多云,1,无,0,0.0,0,1,0,0,0
2025-02-08,VEM0004,MERC00006,8.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,23.26,17.45,晴,4,无,1,1.0,1,1,0,0,0
2025-02-09,VEM0004,MERC00006,6.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,22.87,16.57,晴,3,无,1,0.0,0,1,0,0,0
2025-02-10,VEM0004,MERC00006,6.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,27.5,22.44,晴,4,无,0,0.0,0,1,0,0,0
2025-02-11,VEM0004,MERC00006,9.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,23.72,18.44,晴,3,无,0,2.0,1,1,0,0,0
2025-02-12,VEM0004,MERC00006,9.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,26.93,19.26,多云,4,无,0,0.0,0,1,0,0,0
2025-02-13,VEM0004,MERC00006,8.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,25.84,17.48,多云,3,无,0,0.0,0,1,0,0,0
2025-02-14,VEM0004,MERC00006,0.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,24.52,19.2,晴,2,无,0,0.0,0,1,0,0,0
2025-02-15,VEM0004,MERC00006,6.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,26.47,19.8,晴,3,无,1,2.0,1,1,0,0,0
2025-02-16,VEM0004,MERC00006,8.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,25.58,17.85,晴,2,无,1,0.0,0,1,0,0,0
2025-02-17,VEM0004,MERC00006,6.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,24.74,18.98,晴,4,无,0,0.0,0,1,0,0,0
2025-02-18,VEM0004,MERC00006,3.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,26.33,19.12,阴,3,无,0,0.0,0,1,0,0,0
2025-02-19,VEM0004,MERC00006,9.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,23.55,18.2,多云,4,无,0,0.0,0,1,0,0,0
2025-02-20,VEM0004,MERC00006,10.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,25.1,18.72,晴,2,无,0,0.0,0,1,0,0,0
2025-02-21,VEM0004,MERC00006,8.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,21.9,15.34,晴,2,无,0,0.0,0,1,0,0,0
2025-02-22,VEM0004,MERC00006,7.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,26.15,19.88,阴,2,无,1,2.0,1,1,0,0,0
2025-02-23,VEM0004,MERC00006,5.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,23.86,16.15,多云,1,无,1,0.0,0,1,0,0,0
2025-02-24,VEM0004,MERC00006,5.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,26.04,19.01,晴,4,无,0,0.0,0,1,0,0,0
2025-02-25,VEM0004,MERC00006,7.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,28.11,22.68,阴,4,无,0,0.0,0,1,0,0,0
2025-02-26,VEM0004,MERC00006,9.0,BRAND1,TYPE0,cooler,24,3,威海市,7.0,27.04,21.68,晴,2,无,0,0.0,0,1,0,0,0
